,AdmArea,District,lat,lon,Address,Mark
0,Южный административный округ,район Бирюлёво Восточное,55.58396705478,37.685992323696,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Липецкая улица, дом 54/21, строение 2",0.5812113052889156
1,Южный административный округ,Донской район,55.708618529789,37.586619245532,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Ленинский проспект, дом 37А",1.821134344684161
2,Юго-Западный административный округ,район Тёплый Стан,55.64615629859,37.477928135078,"город Москва, Ленинский проспект, дом 127",5.7287100944839295
3,Новомосковский административный округ,поселение Внуковское,55.659028312148,37.3309955574756,"город Москва, поселение Внуковское, посёлок ДСК &quot;Мичуринец&quot;, улица Серафимовича, дом 3А",1.1545707734393662
4,Юго-Восточный административный округ,район Кузьминки,55.7085413278124,37.7829571652886,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, улица Фёдора Полетаева, дом 28",8.729875151551829
5,Южный административный округ,район Зябликово,55.6216163969357,37.7537252660841,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зябликово, Задонский проезд, дом 24, корпус 3",7.727331967473955
6,Западный административный округ,район Фили-Давыдково,55.7179055692206,37.4613241665065,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кременчугская улица, дом 22",1.3965616810757564
7,Северный административный округ,район Сокол,55.7929302275649,37.5130023714155,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокол, Новопесчаная улица, дом 23, корпус 7",0.7373727071466096
8,Восточный административный округ,район Восточный,55.8172470544614,37.8675572309172,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 14",8.026080924894805
9,Южный административный округ,район Орехово-Борисово Южное,55.6091518430855,37.7271003602073,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Южное, Воронежская улица, дом 10",3.414892707946043
10,Северный административный округ,Тимирязевский район,55.81236883305,37.566800864364,"город Москва, Тимирязевская улица, дом 17, корпус 1",0.988780756729658
11,Северо-Восточный административный округ,район Бибирево,55.897588458578,37.628936227232,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бибирево, улица Корнейчука, дом 40",5.52617063234484
12,Западный административный округ,Можайский район,55.710742250373,37.3947129244369,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, Беловежская улица, дом 39, корпус 3",5.694846477390115
13,Юго-Восточный административный округ,район Текстильщики,55.6974236863294,37.7437206264585,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, улица Чистова, дом 15/15",4.831156447084605
14,Юго-Восточный административный округ,район Текстильщики,55.701937362737,37.746293702145,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, 8-я улица Текстильщиков, дом 14",9.822305258102377
15,Северный административный округ,район Беговой,55.78586772485,37.578212211505,"город Москва, улица Правды, дом 11",8.449606960686202
16,Зеленоградский административный округ,район Савёлки,55.9885996958705,37.2305671451613,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савелки, город Зеленоград, корпус 607А",6.4545573264818445
17,Северный административный округ,Войковский район,55.819236729226,37.516483864996,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, улица Космонавта Волкова, дом 3",7.171297201970891
18,Северный административный округ,Тимирязевский район,55.845149102555,37.569783020538,"город Москва, Дмитровское шоссе, дом 43, корпус 1",3.1715675550761526
19,Восточный административный округ,район Перово,55.7646946413903,37.787665395623,"город Москва, шоссе Энтузиастов, дом 78, корпус 1",2.7583531136941932
20,Южный административный округ,район Царицыно,55.63141088834,37.677837332495,"город Москва, улица Медиков, дом 22, корпус 3",5.354745871680688
21,Южный административный округ,район Бирюлёво Восточное,55.598494908022,37.6706948038191,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Липецкая улица, дом 10, корпус 1, строение 3",6.510239188619172
22,Восточный административный округ,район Богородское,55.8197107934884,37.7159370062873,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Ивантеевская улица, дом 4, корпус 2",6.226991019361153
23,Восточный административный округ,район Измайлово,55.7891503544015,37.8120605461299,"город Москва, 4-я Парковая улица, дом 12, корпус 1",2.5214067981821264
24,Новомосковский административный округ,поселение Сосенское,55.56999062775,37.477696074548,"город Москва, поселение Сосенское, посёлок Коммунарка, дом 14",9.41253686113058
25,Восточный административный округ,район Гольяново,55.814218191016,37.796236287368004,"город Москва, Амурская улица, дом 31",3.0609369795104326
26,Центральный административный округ,Тверской район,55.7813784575863,37.6024715183303,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новослободская улица, дом 49/2",1.4322401591912126
27,Западный административный округ,район Проспект Вернадского,55.6810803854295,37.4948317883536,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Проспект Вернадского, улица Удальцова, дом 26, корпус 1",1.7711004587914836
28,Зеленоградский административный округ,район Силино,55.985033283439,37.1796695468947,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Силино, город Зеленоград, корпус 1004",2.015396134096102
29,Северный административный округ,Савёловский район,55.7942209675688,37.5765492673963,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, Башиловская улица, дом 3, корпус 1",5.400515701224719
30,Северный административный округ,район Ховрино,55.8746057325847,37.4937494751066,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ховрино, Зеленоградская улица, дом 27А",5.889385416628603
31,Южный административный округ,район Орехово-Борисово Северное,55.6173845870249,37.7059336658567,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Домодедовская улица, дом 1, корпус 1",1.5641356558095854
32,Юго-Западный административный округ,район Зюзино,55.6497671749507,37.5763998078842,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зюзино, Херсонская улица, дом 1",3.9100205700178114
33,Юго-Восточный административный округ,Нижегородский район,55.7356905997654,37.7516975160688,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, Перовское шоссе, дом 16/2",0.33760091245641166
34,Восточный административный округ,район Измайлово,55.7981386094712,37.7696616528556,"город Москва, Измайловский проезд, дом 4",4.99514373908575
35,Юго-Западный административный округ,район Коньково,55.648908655467,37.528853024088,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коньково, Профсоюзная улица, дом 92",2.917316118992521
36,Новомосковский административный округ,поселение Московский,55.601857508818,37.345774539391,"город Москва, город Московский, 1-й микрорайон, дом 49",3.1699400679112144
37,Южный административный округ,район Орехово-Борисово Южное,55.6039985191368,37.7442731615156,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Южное, Ясеневая улица, дом 34, корпус 4",3.3587516861323286
38,Западный административный округ,район Раменки,55.7224656261575,37.5121340780805,"город Москва, улица Довженко, дом 6",1.443508130020441
39,Юго-Западный административный округ,район Северное Бутово,55.578687847787,37.573442178761,"город Москва, Старобитцевская улица, дом 23, корпус 2",9.925252526867586
40,Юго-Восточный административный округ,Рязанский район,55.727239185654,37.774318019782,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, Шатурская улица, дом 49, корпус 1",1.3758256366666488
41,Южный административный округ,район Чертаново Южное,55.5897560363462,37.6072551961988,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Южное, улица Газопровод, дом 9, корпус 2",8.22975766874135
42,Южный административный округ,район Чертаново Южное,55.6071985018528,37.6193895097822,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Южное, Дорожная улица, дом 20, корпус 1",1.260195809427932
43,Юго-Западный административный округ,район Котловка,55.6763574177699,37.6003552554175,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Котловка, улица Ремизова, дом 10",4.457441994515904
44,Западный административный округ,район Очаково-Матвеевское,55.6836879279847,37.4543056500006,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, улица Наташи Ковшовой, дом 7/1",0.11353726817940446
45,Северо-Западный административный округ,район Северное Тушино,55.851062620209,37.434484098924,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Тушино, бульвар Яна Райниса, дом 2, корпус 1",6.708507368736651
46,Северный административный округ,район Восточное Дегунино,55.85876154682,37.570629180203,"город Москва, Дубнинская улица, дом 6, корпус 1",6.630032382724767
47,Восточный административный округ,район Преображенское,55.7979727624291,37.729940819554,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 18/1",1.8868178396012203
48,Северо-Восточный административный округ,Алексеевский район,55.815187746137,37.647393389819,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, улица Кибальчича, дом 4/6",6.327436048153904
49,Юго-Западный административный округ,район Южное Бутово,55.503632587241,37.583290881583,"город Москва, улица Брусилова, дом 27",7.199783285711616
50,Восточный административный округ,район Метрогородок,55.8277445513146,37.7570633171126,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, Открытое шоссе, дом 27, корпус 8",3.096614764836697
51,Западный административный округ,район Кунцево,55.7328112029205,37.4075517654059,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, улица Ивана Франко, дом 32, корпус 1",2.986622547028812
52,Южный административный округ,район Братеево,55.633618022067,37.74123636413,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Братеево, Ключевая улица, дом 10, корпус 2",0.582818916124872
53,Северный административный округ,Дмитровский район,55.882599914694,37.533092536758,"город Москва, Коровинское шоссе, дом 22",8.24486925426408
54,Центральный административный округ,Тверской район,55.774424895406,37.59407451873,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Лесная улица, дом 63, строение 1",8.674743573335107
55,Северный административный округ,район Беговой,55.783194016106,37.5573231931776,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, 1-й Боткинский проезд, дом 4",4.883919160447895
56,Северо-Западный административный округ,район Южное Тушино,55.846372660863,37.4468859191984,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Тушино, Парусный проезд, дом 15",8.812120154483127
57,Северо-Западный административный округ,район Северное Тушино,55.8572053846082,37.419781474708,"город Москва, Туристская улица, дом 31, корпус 1",0.8348951192387033
58,Новомосковский административный округ,поселение Филимонковское,55.550288160438,37.3274908043477,"Российская Федерация, город Москва, внутригородская территория поселение Филимонковское, посёлок Марьино, дом 3",4.849717367756156
59,Юго-Восточный административный округ,район Капотня,55.633304203942,37.8030819771811,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Капотня, 3-й квартал Капотня, дом 13",3.584275880157679
60,Юго-Восточный административный округ,Нижегородский район,55.7335570025027,37.7088325420725,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, Нижегородская улица, дом 70, корпус 1",0.21333200536380992
61,Восточный административный округ,район Перово,55.740506974397,37.768016249207,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, улица Плеханова, дом 26, корпус 4",0.25160164935364215
62,Южный административный округ,район Зябликово,55.6172815881044,37.7375837322325,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зябликово, улица Мусы Джалиля, дом 34, корпус 4",2.3033913548161733
63,Северо-Западный административный округ,район Митино,55.844674408559,37.34704322057,"город Москва, улица Барышиха, дом 21",1.6711588550409073
64,Восточный административный округ,район Новогиреево,55.7470782188402,37.8001274820417,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Полимерная улица, дом 7, строение 2",2.378274976308077
65,Северный административный округ,район Коптево,55.8353535593413,37.5230257026851,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коптево, Новопетровская улица, дом 16А",5.920048946367946
66,Южный административный округ,район Бирюлёво Восточное,55.575944235562,37.6678765355609,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Михневский проезд, дом 8, корпус 2А",3.9587802426448713
67,Северо-Западный административный округ,район Щукино,55.795459504345,37.4844877235591,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Конева, дом 16",7.469123185491528
68,Центральный административный округ,Пресненский район,55.7536477647735,37.5226690527052,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Шмитовский проезд, дом 46, корпус 2",3.5505879970250276
69,Центральный административный округ,район Хамовники,55.7435816583261,37.5808837171644,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Ружейный переулок, дом 4, строение 1",7.299381970844213
70,Северо-Восточный административный округ,район Северное Медведково,55.875371341377,37.636159203608,"город Москва, Полярная улица, дом 26, корпус 1",8.171618807093173
71,Юго-Восточный административный округ,район Выхино-Жулебино,55.702549345353,37.813418324435,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Ташкентская улица, дом 18, корпус 1",8.175619332918892
72,Северо-Западный административный округ,район Строгино,55.8078878313345,37.4098257534206,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, улица Кулакова, дом 19",6.898742905980661
73,Западный административный округ,район Дорогомилово,55.7460586666168,37.5579223670731,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, Большая Дорогомиловская улица, дом 7",4.394245910183857
74,Северо-Восточный административный округ,Лосиноостровский район,55.878813136814,37.700949802328,"город Москва, Челюскинская улица, дом 2",3.5449309853224986
75,Юго-Западный административный округ,район Коньково,55.6388145923382,37.5112535711378,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коньково, улица Островитянова, дом 19/22",7.480032374108321
76,Северо-Западный административный округ,район Щукино,55.8071139562954,37.4618365522474,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Академика Бочвара, дом 2",5.631704908543299
77,Юго-Восточный административный округ,район Печатники,55.6592364232153,37.7067870328156,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Печатники, Батюнинская улица, дом 14",5.059343484003883
78,Южный административный округ,район Царицыно,55.6208959262681,37.6590688107535,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Бакинская улица, дом 15",0.6087563726114209
79,Южный административный округ,район Нагатино-Садовники,55.681320850194,37.655399207451,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Нагатинская набережная, дом 20, корпус 2",6.899278776586812
80,Центральный административный округ,Мещанский район,55.7858122948118,37.6378484722227,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Банный переулок, дом 4, строение 2",0.006401658622169348
81,Западный административный округ,район Фили-Давыдково,55.7238011711344,37.4602808710188,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кременчугская улица, дом 6, корпус 1",1.489822601629589
82,Северо-Западный административный округ,район Северное Тушино,55.858696346968,37.428826169383,"город Москва, улица Героев Панфиловцев, дом 12, корпус 1",4.689098800081273
83,Юго-Западный административный округ,район Зюзино,55.662894878373,37.5862345744606,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зюзино, Болотниковская улица, дом 44, корпус 1",6.942952528668469
84,Юго-Восточный административный округ,район Люблино,55.6774317031349,37.7516328809863,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, Краснодарская улица, дом 20/1",9.787251986229805
85,Юго-Восточный административный округ,Нижегородский район,55.733324343337,37.721573767124,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, улица Верхняя Хохловка, дом 39/47",2.113645242878517
86,Южный административный округ,район Орехово-Борисово Южное,55.6071288080407,37.7468963619322,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Южное, Гурьевский проезд, дом 15, корпус 2, строение 2",0.17968286476711337
87,Восточный административный округ,район Гольяново,55.8171636662573,37.8190585132688,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Байкальская улица, дом 46, корпус 1",1.2534667574705405
88,Восточный административный округ,район Измайлово,55.8062246098429,37.7916141506284,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, 7-я Парковая улица, дом 27",5.084143336299231
89,Северо-Западный административный округ,район Куркино,55.893200456264,37.394495245017,"город Москва, Родионовская улица, дом 9",3.4207182640444147
90,Центральный административный округ,Пресненский район,55.7707497544175,37.5815258074764,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Грузинская улица, дом 39",3.0340764353950664
91,Северо-Западный административный округ,район Покровское-Стрешнево,55.815636740513,37.458976497203,"город Москва, улица Габричевского, дом 8",9.122351760463454
92,Центральный административный округ,район Замоскворечье,55.7451628932954,37.6387701099794,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большая Татарская улица, дом 32",8.437672918416544
93,Северный административный округ,район Ховрино,55.8618976694866,37.5014956947416,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ховрино, Фестивальная улица, дом 67",0.9536788556223874
94,Южный административный округ,район Нагатинский Затон,55.686748957774,37.686353590381,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатинский Затон, Якорная улица, дом 5, корпус 2",7.975479336378047
95,Юго-Западный административный округ,район Южное Бутово,55.545986390647,37.548607568226,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Бутово, бульвар Адмирала Ушакова, дом 11",9.18451370366223
96,Юго-Западный административный округ,Академический район,55.687171499835,37.573604167493,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, улица Дмитрия Ульянова, дом 24",3.0737250818831785
97,Центральный административный округ,Тверской район,55.7656009817365,37.6093272445723,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Страстной бульвар, дом 6, строение 2",4.100652827787315
98,Северо-Западный административный округ,район Щукино,55.7906795410832,37.4879848002456,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Народного Ополчения, дом 37, корпус 1",0.04771083225330153
99,Юго-Восточный административный округ,район Некрасовка,55.6862514083408,37.9217924829572,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Некрасовка, Рождественская улица, дом 12",3.892173381130537
100,Северный административный округ,Хорошёвский район,55.785663348885,37.51173068594,"город Москва, улица Куусинена, дом 17, корпус 2",8.022888990382608
101,Восточный административный округ,район Ивановское,55.779256328061,37.837342842115,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 24, корпус 3А",5.960347360402639
102,Юго-Восточный административный округ,район Выхино-Жулебино,55.6960450880365,37.8261663671583,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Волгоградский проспект, дом 191",8.622386830139954
103,Южный административный округ,район Царицыно,55.6260178076903,37.6752934930846,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Каспийская улица, дом 20, корпус 2",6.1915300748524595
104,Юго-Западный административный округ,Ломоносовский район,55.6699898238172,37.5359968654811,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Академика Пилюгина, дом 14, корпус 2",7.4472999001947535
105,Северо-Западный административный округ,район Хорошёво-Мнёвники,55.788815695608,37.455508134243,"город Москва, улица Паршина, дом 33",0.06534215563764989
106,Юго-Восточный административный округ,район Марьино,55.654596783299,37.763039511895,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, Братиславская улица, дом 26",2.3427276394725816
107,Северный административный округ,Савёловский район,55.793666522887904,37.5816280720756,"город Москва, 1-я Хуторская улица, дом 2, корпус 2",2.7386145570259646
108,Центральный административный округ,Таганский район,55.733978092796,37.6542528625578,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Волгоградский проспект, дом 16",6.55228525861123
109,Северный административный округ,Бескудниковский район,55.8580081305499,37.5609145208335,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бескудниковский, Дмитровское шоссе, дом 66",4.562847903051088
110,Юго-Западный административный округ,Гагаринский район,55.696378946577,37.548129172941,"город Москва, Университетский проспект, дом 9",6.74783031466418
111,Юго-Восточный административный округ,район Выхино-Жулебино,55.715270014994,37.81022777046,"город Москва, Рязанский проспект, дом 95, корпус 2",8.208086829893247
112,Центральный административный округ,Пресненский район,55.758287891777,37.5578583357856,"город Москва, Нововаганьковский переулок, дом 22",5.6949302243750575
113,Южный административный округ,район Зябликово,55.6152972913768,37.7378197666258,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зябликово, Ореховый бульвар, дом 37, корпус 2А",6.971553195301087
114,Юго-Восточный административный округ,район Лефортово,55.765587950517,37.711144748152,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Сторожевая улица, дом 22, корпус 1",9.453400820084486
115,Северо-Восточный административный округ,Останкинский район,55.818279437488,37.62084746548,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, Аргуновская улица, дом 14, строение 2",1.535539477218948
116,Юго-Восточный административный округ,Южнопортовый район,55.70352653186,37.673501750163,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, улица Трофимова, дом 15",9.531524517661406
117,Северный административный округ,район Западное Дегунино,55.873044292137,37.516975363596,"город Москва, Весенняя улица, дом 8",8.215228850165238
118,Восточный административный округ,район Ивановское,55.757378678042,37.839089320823,"город Москва, улица Сталеваров, дом 14, корпус 3",6.699387262398897
119,Юго-Западный административный округ,район Ясенево,55.603241516223,37.541526529549,"город Москва, улица Паустовского, дом 2/34",7.407692903229001
120,Южный административный округ,Донской район,55.6927274949087,37.6065604202449,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Загородное шоссе, дом 9, корпус 1",8.347183097312111
121,Южный административный округ,район Чертаново Северное,55.616558328671,37.59878339241,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Северное, микрорайон Северное Чертаново, дом 2, корпус 207",3.9271922673438575
122,Юго-Восточный административный округ,район Марьино,55.6583264139563,37.7489723917097,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, улица Перерва, дом 56/2",0.5276218984986469
123,Центральный административный округ,район Арбат,55.7541266958588,37.5997598050162,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Никитский бульвар, дом 7А",4.6198228349584785
124,Восточный административный округ,район Вешняки,55.7235232245166,37.8216870781034,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Молдагуловой, дом 3Б",6.226108703151257
125,Новомосковский административный округ,поселение Воскресенское,55.531735584491,37.447407646701,"город Москва, поселение Воскресенское, посёлок Воскресенское, дом 39",3.7988393208643725
126,Северный административный округ,район Аэропорт,55.805255464073,37.525671800249,"город Москва, Балтийская улица, дом 4",6.5046732061651555
127,Новомосковский административный округ,поселение Сосенское,55.582156,37.475923,"город Москва, поселение Сосенское, посёлок Газопровод, дом 16",9.446862509114029
128,Северо-Восточный административный округ,район Лианозово,55.902818025994,37.585232678728,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лианозово, Алтуфьевское шоссе, дом 91",3.442438140139128
129,Южный административный округ,район Орехово-Борисово Северное,55.6150099796717,37.7227530566177,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, улица Генерала Белова, дом 29, корпус 3",1.9527828522881685
130,Северный административный округ,район Аэропорт,55.806720999745,37.524270303353,"город Москва, улица Усиевича, дом 16",9.663740270350104
131,Восточный административный округ,район Новогиреево,55.7498489846416,37.8157298080623,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Свободный проспект, дом 24",0.6417786554322913
132,Юго-Западный административный округ,Ломоносовский район,55.678039098829,37.525412610175,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Марии Ульяновой, дом 3, корпус 3",3.6360391626080735
133,Новомосковский административный округ,поселение Десеновское,55.502600719188,37.33249598317,"город Москва, поселение Десеновское, улица Дмитрия Рябинкина, дом 13",9.105581793274908
134,Новомосковский административный округ,поселение Внуковское,55.6353770805295,37.2585169784725,"Российская Федерация, город Москва, внутригородская территория поселение Внуковское, посёлок Минвнешторга, улица Ленина, дом 23",0.6890081249058144
